"","id_policy","tarif"
"65026","A00059546-V01",250.064617917963
"65027","A00059547-V01",202.564306850399
"65028","A00059548-V01",235.252530015179
"65029","A00059549-V01",224.139138612366
"65030","A00059550-V01",211.260805168744
"65031","A00059551-V01",234.859703953296
"65032","A00059552-V01",213.647634698097
"65033","A00059553-V01",235.628195556771
"65034","A00059554-V01",224.865334587907
"65035","A00059555-V01",233.319679266293
"65036","A00059555-V02",243.457775684329
"65037","A00059556-V01",224.139138612366
"65038","A00059557-V01",238.458309101405
"65039","A00059558-V01",242.619389719535
"65040","A00059558-V02",235.889141269858
"65041","A00059559-V01",214.216856604668
"65042","A00059560-V01",242.671535967833
"65043","A00059561-V01",216.55900453158
"65044","A00059562-V01",226.903544946414
"65045","A00059563-V01",231.223834588166
"65046","A00059564-V01",245.584255781
"65047","A00059565-V01",214.613716253389
"65048","A00059566-V01",230.365095396272
"65049","A00059567-V01",237.014437799703
"65050","A00059568-V01",214.781136948587
"65051","A00059568-V02",211.260805168744
"65052","A00059569-V01",234.808670806041
"65053","A00059570-V01",267.978862235962
"65054","A00059570-V02",230.063358211523
"65055","A00059571-V01",224.17697050046
"65056","A00059572-V01",233.104186986917
"65057","A00059573-V01",256.05347164381
"65058","A00059574-V01",216.158547692353
"65059","A00059574-V02",216.158547692353
"65060","A00059575-V01",245.019919393306
"65061","A00059575-V02",237.763961969234
"65062","A00059575-V03",237.763961969234
"65063","A00059576-V01",216.727942751014
"65064","A00059577-V01",223.542731148644
"65065","A00059578-V01",230.271316398944
"65066","A00059579-V01",220.754215665176
"65067","A00059580-V01",211.260805168744
"65068","A00059581-V01",218.692394669326
"65069","A00059582-V01",236.13980012603
"65070","A00059583-V01",257.885707529352
"65071","A00059584-V01",236.790134948898
"65072","A00059585-V01",227.038952054095
"65073","A00059586-V01",255.569193168496
"65074","A00059587-V01",226.078261435149
"65075","A00059588-V01",222.052615497642
"65076","A00059589-V01",213.936620621471
"65077","A00059589-V02",225.808348725719
"65078","A00059590-V01",230.97930073521
"65079","A00059591-V01",232.58718304609
"65080","A00059592-V01",224.342054400787
"65081","A00059593-V01",214.006533169492
"65082","A00059594-V01",213.055603067025
"65083","A00059595-V01",237.763961969234
"65084","A00059596-V01",228.725610514535
"65085","A00059597-V01",222.052615497642
"65086","A00059598-V01",243.916964610464
"65087","A00059599-V01",221.535097562235
"65088","A00059599-V02",237.230852718587
"65089","A00059599-V03",207.594176296535
"65090","A00059600-V01",227.258195165584
"65091","A00059601-V01",240.244226349833
"65092","A00059602-V01",252.731393154963
"65093","A00059603-V01",232.080264028159
"65094","A00059604-V01",239.333321108865
"65095","A00059605-V01",216.158547692353
"65096","A00059606-V01",241.834908145575
"65097","A00059607-V01",246.238826781387
"65098","A00059607-V02",258.872423477622
"65099","A00059608-V01",229.762663364055
"65100","A00059609-V01",212.216093850119
"65101","A00059610-V01",240.767369517828
"65102","A00059611-V01",209.14820534256
"65103","A00059612-V01",234.374714764086
"65104","A00059613-V01",267.22499392815
"65105","A00059613-V02",234.374714764086
"65106","A00059614-V01",212.216093850119
"65107","A00059615-V01",232.080264028159
"65108","A00059616-V01",229.995552666514
"65109","A00059617-V01",250.454607091651
"65110","A00059618-V01",269.720318856824
"65111","A00059619-V01",247.89124744236
"65112","A00059620-V01",250.963369305523
"65113","A00059621-V01",240.244226349833
"65114","A00059621-V02",233.129695081968
"65115","A00059622-V01",234.374714764086
"65116","A00059622-V02",232.269393000527
"65117","A00059623-V01",236.24807918578
"65118","A00059624-V01",223.779976205057
"65119","A00059625-V01",215.752344025716
"65120","A00059626-V01",234.374714764086
"65121","A00059627-V01",250.454607091651
"65122","A00059627-V02",225.2636752198
"65123","A00059628-V01",220.550328752314
"65124","A00059629-V01",251.587124082495
"65125","A00059630-V01",217.538250850905
"65126","A00059631-V01",231.406770722845
"65127","A00059632-V01",210.638162462555
"65128","A00059633-V01",247.717400300946
"65129","A00059634-V01",209.475838497909
"65130","A00059635-V01",223.452120343731
"65131","A00059636-V01",226.903544946414
"65132","A00059637-V01",229.146816289916
"65133","A00059638-V01",245.513190283729
"65134","A00059639-V01",231.223834588166
"65135","A00059640-V01",226.078261435149
"65136","A00059640-V02",203.872272764699
"65137","A00059641-V01",234.567517527387
"65138","A00059642-V01",221.752432080296
"65139","A00059643-V01",224.17697050046
"65140","A00059644-V01",224.553949612772
"65141","A00059645-V01",234.695385302384
"65142","A00059646-V01",225.356494467672
"65143","A00059647-V01",237.33530972428
"65144","A00059648-V01",228.960229924289
"65145","A00059649-V01",236.821115044533
"65146","A00059650-V01",222.77263281979
"65147","A00059650-V02",222.77263281979
"65148","A00059651-V01",238.311586243023
"65149","A00059652-V01",220.32975395619
"65150","A00059653-V01",256.194597088953
"65151","A00059654-V01",234.031089375237
"65152","A00059655-V01",232.699450938113
"65153","A00059656-V01",264.376215570622
"65154","A00059657-V01",220.921633022567
"65155","A00059658-V01",231.406770722845
"65156","A00059659-V01",224.139138612366
"65157","A00059660-V01",222.163252188916
"65158","A00059661-V01",243.71647706944
"65159","A00059662-V01",248.470769416441
"65160","A00059663-V01",229.146816289916
"65161","A00059664-V01",237.384891343441
"65162","A00059665-V01",219.961126830979
"65163","A00059665-V02",219.961126830979
"65164","A00059665-V03",217.92615043229
"65165","A00059666-V01",212.685901949524
"65166","A00059667-V01",243.916964610464
"65167","A00059668-V01",252.405454645272
"65168","A00059669-V01",216.718478562473
"65169","A00059670-V01",225.442266360914
"65170","A00059671-V01",238.24262526127
"65171","A00059672-V01",224.342054400787
"65172","A00059673-V01",238.280203792761
"65173","A00059674-V01",256.05347164381
"65174","A00059675-V01",240.402089224604
"65175","A00059676-V01",226.829419148723
"65176","A00059677-V01",214.019007546862
"65177","A00059678-V01",224.17697050046
"65178","A00059679-V01",233.751681859348
"65179","A00059680-V01",256.264107918869
"65180","A00059681-V01",211.260805168744
"65181","A00059681-V02",234.374714764086
"65182","A00059682-V01",223.167840049235
"65183","A00059683-V01",206.650434037815
"65184","A00059684-V01",218.889011775712
"65185","A00059685-V01",213.647634698097
"65186","A00059686-V01",240.402089224604
"65187","A00059687-V01",227.258195165584
"65188","A00059687-V02",234.193543040575
"65189","A00059688-V01",231.246512655608
"65190","A00059689-V01",226.375521675618
"65191","A00059690-V01",213.762671037401
"65192","A00059691-V01",236.499119454029
"65193","A00059692-V01",216.55900453158
"65194","A00059693-V01",258.736331790673
"65195","A00059694-V01",219.671694692092
"65196","A00059695-V01",256.780015462263
"65197","A00059696-V01",198.355978864334
"65198","A00059697-V01",235.920931818233
"65199","A00059697-V02",242.949718110781
"65200","A00059698-V01",229.939549660627
"65201","A00059699-V01",245.513190283729
"65202","A00059700-V01",240.550259241501
"65203","A00059701-V01",198.355978864334
"65204","A00059702-V01",244.016373624428
"65205","A00059703-V01",213.450311369309
"65206","A00059704-V01",239.597565859029
"65207","A00059705-V01",236.13980012603
"65208","A00059706-V01",215.752344025716
"65209","A00059707-V01",261.732890100508
"65210","A00059708-V01",222.235281780177
"65211","A00059709-V01",221.88923362833
"65212","A00059710-V01",243.71647706944
"65213","A00059711-V01",214.216856604668
"65214","A00059712-V01",242.671535967833
"65215","A00059713-V01",280.402715509112
"65216","A00059714-V01",231.223834588166
"65217","A00059715-V01",240.440008373079
"65218","A00059716-V01",228.725610514535
"65219","A00059717-V01",239.31992155933
"65220","A00059718-V01",220.921633022567
"65221","A00059719-V01",243.916964610464
"65222","A00059720-V01",239.389194371974
"65223","A00059721-V01",217.538250850905
"65224","A00059721-V02",232.080264028159
"65225","A00059722-V01",242.818974767844
"65226","A00059723-V01",209.689976823965
"65227","A00059724-V01",275.161429453506
"65228","A00059725-V01",223.779976205057
"65229","A00059726-V01",229.027730243297
"65230","A00059727-V01",230.271316398944
"65231","A00059728-V01",224.17697050046
"65232","A00059729-V01",224.17697050046
"65233","A00059729-V02",231.223834588166
"65234","A00059730-V01",251.47402058698
"65235","A00059731-V01",208.42066311833
"65236","A00059732-V01",239.31992155933
"65237","A00059733-V01",260.554702042663
"65238","A00059734-V01",252.724762139985
"65239","A00059734-V02",243.916964610464
"65240","A00059735-V01",241.856082318867
"65241","A00059736-V01",197.463081355693
"65242","A00059736-V02",216.945157986774
"65243","A00059736-V03",206.357712656033
"65244","A00059737-V01",224.17697050046
"65245","A00059738-V01",241.27086335391
"65246","A00059739-V01",229.328109161046
"65247","A00059740-V01",256.724837526413
"65248","A00059741-V01",210.309816710071
"65249","A00059742-V01",236.24807918578
"65250","A00059743-V01",215.584166280033
"65251","A00059744-V01",243.71647706944
"65252","A00059745-V01",219.176540128937
"65253","A00059746-V01",224.139138612366
"65254","A00059747-V01",240.440008373079
"65255","A00059748-V01",233.072013926117
"65256","A00059749-V01",248.000832240428
"65257","A00059750-V01",211.260805168744
"65258","A00059751-V01",236.499119454029
"65259","A00059752-V01",227.521280435379
"65260","A00059753-V01",232.080264028159
"65261","A00059754-V01",238.93643334002
"65262","A00059755-V01",224.139138612366
"65263","A00059756-V01",250.454607091651
"65264","A00059757-V01",236.152379397337
"65265","A00059758-V01",251.587124082495
"65266","A00059759-V01",224.17697050046
"65267","A00059760-V01",255.392201696663
"65268","A00059761-V01",220.754215665176
"65269","A00059762-V01",229.939549660627
"65270","A00059763-V01",240.91631864899
"65271","A00059764-V01",242.282677093907
"65272","A00059765-V01",232.775495008974
"65273","A00059766-V01",231.24982486797
"65274","A00059767-V01",236.13980012603
"65275","A00059768-V01",243.960741520776
"65276","A00059769-V01",217.538250850905
"65277","A00059770-V01",220.32975395619
"65278","A00059771-V01",218.682844696077
"65279","A00059772-V01",223.167840049235
"65280","A00059773-V01",219.176540128937
"65281","A00059774-V01",216.158547692353
"65282","A00059775-V01",240.471675278191
"65283","A00059775-V02",234.935101084404
"65284","A00059776-V01",219.294553449672
"65285","A00059777-V01",225.2636752198
"65286","A00059778-V01",211.688720445453
"65287","A00059779-V01",233.637346021563
"65288","A00059780-V01",229.752629968554
"65289","A00059781-V01",233.129695081968
"65290","A00059782-V01",221.2822694808
"65291","A00059783-V01",218.556447947148
"65292","A00059784-V01",226.903544946414
"65293","A00059785-V01",220.465427585413
"65294","A00059786-V01",237.014437799703
"65295","A00059787-V01",223.542731148644
"65296","A00059788-V01",217.538250850905
"65297","A00059789-V01",243.71647706944
"65298","A00059790-V01",234.567517527387
"65299","A00059791-V01",225.882140846853
"65300","A00059792-V01",231.842447466829
"65301","A00059793-V01",233.4453078127
"65302","A00059794-V01",222.77263281979
"65303","A00059795-V01",233.319679266293
"65304","A00059796-V01",237.316356455019
"65305","A00059797-V01",214.613716253389
"65306","A00059797-V02",215.584166280033
"65307","A00059798-V01",235.434520969198
"65308","A00059799-V01",218.117838535442
"65309","A00059800-V01",234.567517527387
"65310","A00059801-V01",230.182982746823
"65311","A00059802-V01",226.375521675618
"65312","A00059803-V01",256.275730973579
"65313","A00059804-V01",236.499119454029
"65314","A00059805-V01",224.865334587907
"65315","A00059806-V01",214.613716253389
"65316","A00059807-V01",218.117838535442
"65317","A00059808-V01",229.646114378465
"65318","A00059809-V01",228.935178035015
"65319","A00059810-V01",233.751681859348
"65320","A00059811-V01",218.117838535442
"65321","A00059812-V01",229.083511170693
"65322","A00059812-V02",224.139138612366
"65323","A00059813-V01",217.135983207796
"65324","A00059814-V01",235.628195556771
"65325","A00059815-V01",226.673786554587
"65326","A00059816-V01",217.538250850905
"65327","A00059817-V01",231.035556978026
"65328","A00059818-V01",249.58351545951
"65329","A00059819-V01",223.986692197869
"65330","A00059820-V01",235.434520969198
"65331","A00059821-V01",226.170766630547
"65332","A00059822-V01",207.594176296535
"65333","A00059822-V02",223.565777935538
"65334","A00059823-V01",241.52724089766
"65335","A00059824-V01",215.18551209337
"65336","A00059825-V01",216.55900453158
"65337","A00059826-V01",239.357670015127
"65338","A00059827-V01",218.889011775712
"65339","A00059828-V01",230.355035693456
"65340","A00059829-V01",235.252530015179
"65341","A00059830-V01",256.194597088953
"65342","A00059831-V01",230.97930073521
"65343","A00059832-V01",225.752775962851
"65344","A00059833-V01",214.216856604668
"65345","A00059834-V01",212.216093850119
"65346","A00059835-V01",231.406770722845
"65347","A00059836-V01",222.77263281979
"65348","A00059837-V01",259.264929607217
"65349","A00059837-V02",233.828069789734
"65350","A00059838-V01",243.916964610464
"65351","A00059839-V01",236.988504652037
"65352","A00059840-V01",236.13980012603
"65353","A00059841-V01",233.967609181383
"65354","A00059842-V01",217.825175558146
"65355","A00059843-V01",250.454607091651
"65356","A00059844-V01",225.653416710191
"65357","A00059845-V01",265.770188564262
"65358","A00059846-V01",218.117838535442
"65359","A00059846-V02",232.295500804356
"65360","A00059847-V01",238.845360507498
"65361","A00059848-V01",212.216093850119
"65362","A00059849-V01",234.790522870282
"65363","A00059850-V01",234.808670806041
"65364","A00059851-V01",245.664510489266
"65365","A00059852-V01",240.746290659871
"65366","A00059853-V01",217.135983207796
"65367","A00059854-V01",214.216856604668
"65368","A00059854-V02",214.216856604668
"65369","A00059855-V01",251.638220197435
"65370","A00059856-V01",253.753415739618
"65371","A00059856-V02",234.374714764086
"65372","A00059857-V01",249.012173317393
"65373","A00059858-V01",230.497918174302
"65374","A00059859-V01",227.663604976565
"65375","A00059860-V01",238.280203792761
"65376","A00059861-V01",226.829419148723
"65377","A00059862-V01",252.133379261945
"65378","A00059863-V01",232.080264028159
"65379","A00059864-V01",239.841712152196
"65380","A00059865-V01",223.130178461017
"65381","A00059866-V01",219.964277399414
"65382","A00059867-V01",249.122253640965
"65383","A00059868-V01",221.163186471074
"65384","A00059869-V01",230.365095396272
"65385","A00059870-V01",246.623362952148
"65386","A00059871-V01",249.215100596211
"65387","A00059872-V01",227.855106694233
"65388","A00059873-V01",242.282677093907
"65389","A00059874-V01",263.803435887497
"65390","A00059875-V01",229.783158143672
"65391","A00059876-V01",229.146816289916
"65392","A00059877-V01",244.048299154573
"65393","A00059878-V01",245.513190283729
"65394","A00059879-V01",239.333321108865
"65395","A00059880-V01",257.707111782445
"65396","A00059881-V01",220.754215665176
"65397","A00059882-V01",237.384891343441
"65398","A00059883-V01",238.246944977912
"65399","A00059884-V01",265.529801323914
"65400","A00059885-V01",237.763961969234
"65401","A00059886-V01",234.567517527387
"65402","A00059887-V01",222.163252188916
"65403","A00059888-V01",252.166586230497
"65404","A00059889-V01",223.056703075957
"65405","A00059890-V01",229.027730243297
"65406","A00059891-V01",257.022054904245
"65407","A00059891-V02",225.808348725719
"65408","A00059892-V01",215.584166280033
"65409","A00059893-V01",216.844637650044
"65410","A00059894-V01",212.216093850119
"65411","A00059894-V02",212.216093850119
"65412","A00059895-V01",240.746290659871
"65413","A00059896-V01",235.947519614353
"65414","A00059897-V01",200.153904772008
"65415","A00059898-V01",247.341577341521
"65416","A00059899-V01",232.269393000527
"65417","A00059900-V01",211.532947602418
"65418","A00059901-V01",239.536580688426
"65419","A00059902-V01",228.238140436541
"65420","A00059903-V01",238.086180424048
"65421","A00059904-V01",235.434520969198
"65422","A00059905-V01",239.357670015127
"65423","A00059906-V01",246.127861567061
"65424","A00059907-V01",232.023753403315
"65425","A00059908-V01",232.58718304609
"65426","A00059909-V01",236.795533069476
"65427","A00059910-V01",241.52724089766
"65428","A00059911-V01",248.470769416441
"65429","A00059912-V01",239.357670015127
"65430","A00059913-V01",237.763961969234
"65431","A00059914-V01",223.167840049235
"65432","A00059915-V01",217.707952982834
"65433","A00059916-V01",236.499119454029
"65434","A00059916-V02",224.139138612366
"65435","A00059917-V01",212.355168151829
"65436","A00059917-V02",224.139138612366
"65437","A00059917-V03",232.148684171965
"65438","A00059918-V01",241.52724089766
"65439","A00059919-V01",232.023753403315
"65440","A00059920-V01",236.499119454029
"65441","A00059921-V01",230.97930073521
"65442","A00059922-V01",216.158547692353
"65443","A00059923-V01",218.117838535442
"65444","A00059924-V01",230.365095396272
"65445","A00059925-V01",247.352280665801
"65446","A00059926-V01",255.067286586444
"65447","A00059927-V01",212.355168151829
"65448","A00059928-V01",226.878718091174
"65449","A00059929-V01",230.052923985117
"65450","A00059930-V01",246.909480256759
"65451","A00059931-V01",217.538250850905
"65452","A00059932-V01",236.13980012603
"65453","A00059933-V01",218.117838535442
"65454","A00059934-V01",234.374714764086
"65455","A00059935-V01",247.352280665801
"65456","A00059936-V01",235.485122971793
"65457","A00059937-V01",243.691684759027
"65458","A00059938-V01",238.519019747856
"65459","A00059939-V01",223.762426661802
"65460","A00059940-V01",227.100552361673
"65461","A00059941-V01",222.5368450045
"65462","A00059942-V01",216.727942751014
"65463","A00059943-V01",240.767369517828
"65464","A00059944-V01",223.724902636597
"65465","A00059945-V01",254.404408105413
"65466","A00059946-V01",246.127861567061
"65467","A00059947-V01",224.139138612366
"65468","A00059948-V01",231.651956624131
"65469","A00059949-V01",238.839093825931
"65470","A00059950-V01",212.216093850119
"65471","A00059951-V01",223.130178461017
"65472","A00059952-V01",221.954884775028
"65473","A00059953-V01",226.821792886875
"65474","A00059953-V02",226.821792886875
"65475","A00059954-V01",258.586921082717
"65476","A00059955-V01",232.699450938113
"65477","A00059956-V01",238.280203792761
"65478","A00059957-V01",242.818974767844
"65479","A00059958-V01",268.654164295574
"65480","A00059959-V01",217.988400518323
"65481","A00059960-V01",225.152661125444
"65482","A00059961-V01",213.804964796513
"65483","A00059962-V01",245.597874766676
"65484","A00059962-V02",252.89199673333
"65485","A00059963-V01",240.550259241501
"65486","A00059964-V01",248.025155769225
"65487","A00059965-V01",236.499119454029
"65488","A00059966-V01",244.930783863221
"65489","A00059967-V01",239.597565859029
"65490","A00059968-V01",225.416361068234
"65491","A00059969-V01",213.647634698097
"65492","A00059970-V01",235.434520969198
"65493","A00059971-V01",250.302531963411
"65494","A00059971-V02",237.170178402014
"65495","A00059972-V01",238.086180424048
"65496","A00059973-V01",243.110027884115
"65497","A00059974-V01",221.163186471074
"65498","A00059975-V01",239.162769302753
"65499","A00059976-V01",237.860863310448
"65500","A00059977-V01",232.269393000527
"65501","A00059978-V01",220.843675410579
"65502","A00059979-V01",238.311586243023
"65503","A00059980-V01",244.182281664893
"65504","A00059980-V02",232.023753403315
"65505","A00059981-V01",217.135983207796
"65506","A00059982-V01",225.477521133717
"65507","A00059983-V01",249.463101702402
"65508","A00059984-V01",251.405809053125
"65509","A00059985-V01",216.55900453158
"65510","A00059985-V02",231.24982486797
"65511","A00059986-V01",214.613716253389
"65512","A00059987-V01",245.565275019846
"65513","A00059988-V01",261.732890100508
"65514","A00059989-V01",208.291101658143
"65515","A00059990-V01",250.59113525925
"65516","A00059991-V01",225.477521133717
"65517","A00059992-V01",217.135983207796
"65518","A00059993-V01",225.152661125444
"65519","A00059993-V02",233.342562890862
"65520","A00059993-V03",233.342562890862
"65521","A00059994-V01",244.026933055659
"65522","A00059995-V01",241.52724089766
"65523","A00059995-V02",243.71647706944
"65524","A00059996-V01",212.216093850119
"65525","A00059997-V01",239.370692415867
"65526","A00059998-V01",210.309816710071
"65527","A00059998-V02",216.727942751014
"65528","A00059999-V01",271.964847336702
"65529","A00059999-V02",258.692308876837
"65530","A00060000-V01",234.567517527387
"65531","A00060001-V01",236.693669808128
"65532","A00060002-V01",218.692394669326
"65533","A00060003-V01",253.943086680428
"65534","A00060004-V01",219.878820455444
"65535","A00060005-V01",243.287569491659
"65536","A00060006-V01",229.939549660627
"65537","A00060007-V01",276.917445241843
"65538","A00060008-V01",230.365095396272
"65539","A00060009-V01",235.729600281639
"65540","A00060010-V01",217.538250850905
"65541","A00060011-V01",216.158547692353
"65542","A00060012-V01",235.628195556771
"65543","A00060012-V02",241.856082318867
"65544","A00060013-V01",222.77263281979
"65545","A00060013-V02",236.693669808128
"65546","A00060014-V01",225.152661125444
"65547","A00060015-V01",256.724837526413
"65548","A00060016-V01",213.647634698097
"65549","A00060017-V01",248.675167962553
"65550","A00060018-V01",248.607715608633
"65551","A00060018-V02",238.839093825931
"65552","A00060019-V01",215.18551209337
"65553","A00060019-V02",215.18551209337
"65554","A00060020-V01",223.130178461017
"65555","A00060021-V01",245.130385098799
"65556","A00060022-V01",229.939549660627
"65557","A00060023-V01",217.135983207796
"65558","A00060024-V01",223.779976205057
"65559","A00060025-V01",249.901445118463
"65560","A00060026-V01",205.720199119924
"65561","A00060027-V01",247.738555649643
"65562","A00060028-V01",240.440008373079
"65563","A00060029-V01",237.287117870691
"65564","A00060029-V02",234.693817959284
"65565","A00060029-V03",241.856082318867
"65566","A00060030-V01",211.260805168744
"65567","A00060031-V01",223.543122193741
"65568","A00060032-V01",237.891983493283
"65569","A00060033-V01",225.592208933588
"65570","A00060034-V01",224.139138612366
"65571","A00060035-V01",244.871144187708
"65572","A00060036-V01",239.31992155933
"65573","A00060037-V01",232.453156344109
"65574","A00060038-V01",221.535097562235
"65575","A00060039-V01",231.24982486797
"65576","A00060040-V01",230.497918174302
"65577","A00060041-V01",208.42066311833
"65578","A00060042-V01",256.750016691831
"65579","A00060043-V01",228.885432240161
"65580","A00060044-V01",214.771757774174
"65581","A00060045-V01",233.129695081968
"65582","A00060046-V01",214.216856604668
"65583","A00060046-V02",220.754215665176
"65584","A00060047-V01",226.497095605526
"65585","A00060048-V01",223.452120343731
"65586","A00060049-V01",212.956884934012
"65587","A00060050-V01",233.751681859348
"65588","A00060051-V01",214.781136948587
"65589","A00060052-V01",223.130178461017
"65590","A00060053-V01",226.903544946414
"65591","A00060054-V01",243.312226301954
"65592","A00060055-V01",251.380332054146
"65593","A00060056-V01",225.808348725719
"65594","A00060057-V01",246.775367404247
"65595","A00060058-V01",234.567517527387
"65596","A00060059-V01",240.569470786387
"65597","A00060060-V01",241.725927515816
"65598","A00060061-V01",231.865944332113
"65599","A00060062-V01",220.665016114825
"65600","A00060063-V01",212.216093850119
"65601","A00060064-V01",241.70777324194
"65602","A00060065-V01",256.936026084587
"65603","A00060066-V01",235.628195556771
"65604","A00060067-V01",235.70574021099
"65605","A00060068-V01",234.319642109813
"65606","A00060069-V01",221.163186471074
"65607","A00060070-V01",217.271331925018
"65608","A00060071-V01",242.818974767844
"65609","A00060072-V01",231.842447466829
"65610","A00060073-V01",224.17697050046
"65611","A00060074-V01",213.647634698097
"65612","A00060075-V01",224.139138612366
"65613","A00060076-V01",222.5368450045
"65614","A00060077-V01",228.885432240161
"65615","A00060078-V01",229.15902304189
"65616","A00060079-V01",216.158547692353
"65617","A00060080-V01",224.865334587907
"65618","A00060081-V01",240.440008373079
"65619","A00060082-V01",214.216856604668
"65620","A00060083-V01",207.653475078755
"65621","A00060084-V01",225.152661125444
"65622","A00060085-V01",226.829419148723
"65623","A00060086-V01",232.022842523469
"65624","A00060087-V01",245.773110918091
"65625","A00060088-V01",235.434520969198
"65626","A00060089-V01",223.543122193741
"65627","A00060090-V01",214.647621598873
"65628","A00060091-V01",258.097851049517
"65629","A00060092-V01",234.808670806041
"65630","A00060093-V01",245.00151773169
"65631","A00060094-V01",229.783158143672
"65632","A00060095-V01",208.42066311833
"65633","A00060096-V01",250.138167845838
"65634","A00060097-V01",217.135983207796
"65635","A00060098-V01",214.613716253389
"65636","A00060099-V01",218.970973959007
"65637","A00060100-V01",248.093261246008
"65638","A00060101-V01",229.000143161808
"65639","A00060102-V01",237.238828956577
"65640","A00060103-V01",239.357670015127
"65641","A00060104-V01",224.774245741714
"65642","A00060105-V01",229.318094741884
"65643","A00060106-V01",224.865334587907
"65644","A00060107-V01",242.619389719535
"65645","A00060108-V01",213.647634698097
"65646","A00060109-V01",236.499119454029
"65647","A00060110-V01",233.638906309284
"65648","A00060110-V02",232.712417187552
"65649","A00060111-V01",215.584166280033
"65650","A00060112-V01",248.675167962553
"65651","A00060113-V01",225.152661125444
"65652","A00060114-V01",217.135983207796
"65653","A00060115-V01",234.567517527387
"65654","A00060116-V01",228.725610514535
"65655","A00060117-V01",217.698445998697
"65656","A00060118-V01",251.031460796433
"65657","A00060119-V01",233.319679266293
"65658","A00060120-V01",236.24807918578
"65659","A00060121-V01",221.384846922796
"65660","A00060122-V01",233.295944580877
"65661","A00060123-V01",242.730639917011
"65662","A00060124-V01",234.374714764086
"65663","A00060125-V01",219.901463070028
"65664","A00060126-V01",221.752432080296
"65665","A00060127-V01",236.499119454029
"65666","A00060128-V01",224.139138612366
"65667","A00060129-V01",257.941134971292
"65668","A00060130-V01",236.549950271053
"65669","A00060131-V01",247.791112488981
"65670","A00060132-V01",223.762426661802
"65671","A00060133-V01",231.035556978026
"65672","A00060134-V01",245.019919393306
"65673","A00060135-V01",216.727942751014
"65674","A00060136-V01",236.549950271053
"65675","A00060137-V01",225.356494467672
"65676","A00060138-V01",246.127861567061
"65677","A00060139-V01",226.829419148723
"65678","A00060140-V01",233.295944580877
"65679","A00060141-V01",246.675683207385
"65680","A00060142-V01",225.152661125444
"65681","A00060143-V01",220.465427585413
"65682","A00060144-V01",256.264107918869
"65683","A00060145-V01",229.571092626738
"65684","A00060146-V01",216.55900453158
"65685","A00060147-V01",217.707952982834
"65686","A00060148-V01",238.32480191953
"65687","A00060149-V01",212.547415773719
"65688","A00060150-V01",234.049444283106
"65689","A00060151-V01",237.170178402014
"65690","A00060152-V01",249.901445118463
"65691","A00060153-V01",253.893273494808
"65692","A00060154-V01",258.586921082717
"65693","A00060155-V01",227.977792898566
"65694","A00060156-V01",222.163252188916
"65695","A00060157-V01",226.170766630547
"65696","A00060158-V01",237.014437799703
"65697","A00060159-V01",229.146816289916
"65698","A00060160-V01",229.759872344082
"65699","A00060161-V01",241.950024473061
"65700","A00060162-V01",237.842209498878
"65701","A00060163-V01",214.216856604668
"65702","A00060164-V01",246.109376695978
"65703","A00060165-V01",241.856082318867
"65704","A00060166-V01",203.330538721732
"65705","A00060167-V01",241.52724089766
"65706","A00060168-V01",272.247267939182
"65707","A00060169-V01",231.035556978026
"65708","A00060170-V01",246.238826781387
"65709","A00060171-V01",240.426453596039
"65710","A00060172-V01",224.139138612366
"65711","A00060173-V01",214.896783610349
"65712","A00060174-V01",224.342054400787
"65713","A00060175-V01",216.851928457361
"65714","A00060176-V01",250.34201273042
"65715","A00060177-V01",232.443005458761
"65716","A00060178-V01",208.42066311833
"65717","A00060179-V01",227.855106694233
"65718","A00060180-V01",243.916964610464
"65719","A00060181-V01",259.085378696104
"65720","A00060182-V01",215.18551209337
"65721","A00060183-V01",227.521280435379
"65722","A00060184-V01",215.752344025716
"65723","A00060185-V01",214.613716253389
"65724","A00060186-V01",238.752235508201
"65725","A00060187-V01",236.316305565068
"65726","A00060188-V01",234.374714764086
"65727","A00060189-V01",230.182982746823
"65728","A00060190-V01",221.752432080296
"65729","A00060191-V01",213.450311369309
"65730","A00060192-V01",271.833635509634
"65731","A00060193-V01",243.71647706944
"65732","A00060194-V01",285.075189372745
"65733","A00060195-V01",223.167840049235
"65734","A00060196-V01",225.882140846853
"65735","A00060197-V01",225.808348725719
"65736","A00060198-V01",233.657298917555
"65737","A00060199-V01",218.117838535442
"65738","A00060199-V02",211.434934983377
"65739","A00060200-V01",241.725927515816
"65740","A00060200-V02",253.962159928602
"65741","A00060201-V01",210.309816710071
"65742","A00060202-V01",230.182982746823
"65743","A00060203-V01",228.426394349379
"65744","A00060204-V01",213.647634698097
"65745","A00060205-V01",249.58351545951
"65746","A00060206-V01",217.135983207796
"65747","A00060207-V01",231.223834588166
"65748","A00060208-V01",257.022054904245
"65749","A00060209-V01",213.929427830103
"65750","A00060210-V01",236.316305565068
"65751","A00060211-V01",232.372367294646
"65752","A00060212-V01",243.8282303231
"65753","A00060213-V01",221.163186471074
"65754","A00060214-V01",230.497918174302
"65755","A00060215-V01",222.77263281979
"65756","A00060215-V02",234.049444283106
"65757","A00060216-V01",214.216856604668
"65758","A00060217-V01",233.828069789734
"65759","A00060217-V02",222.163252188916
"65760","A00060218-V01",229.995552666514
"65761","A00060219-V01",256.05347164381
